,X1,X2,Y
0,0.816849245037275,98.44668699031398,138.64221103147685
1,0.024087703709474773,30.481212565415372,42.697785295291
2,0.8158930273936696,8.746276106161744,13.060679576020112
3,0.42160313442008257,74.38717155741661,104.56364331480333
4,0.34369715096855635,25.20730378388951,35.63392244841387
5,0.21839713845483733,63.17960279441921,88.66984105064172
6,0.6825243619255921,61.29231809576907,86.49176969600228
7,0.16390671104948895,2.8865783184467864,4.20511635687499
8,0.5963979835722995,78.06444134985,109.8866158733623
9,0.6274283341567689,96.48135267050178,135.70132207285926
10,0.8908009516418706,51.08827276163919,72.41438281793673
11,0.6710848738449926,24.858288274020136,35.472688457473176
12,0.5814273557435495,2.389838059990701,3.927200639730531
13,0.38210173974449346,93.63467125079778,131.47064149086137
14,0.6164121029395586,2.476878361368118,4.0840418088549235
15,0.37332082116353893,12.546390925472695,17.93826811682531
16,0.6237594376280163,20.83722859056748,29.795879464422487
17,0.6404104842747608,28.266805724371412,40.21393849839473
18,0.48723465640334407,79.32365499271171,111.54035164619974
19,0.33544594318394083,84.45968055508479,118.57899872030264
20,0.399468431745993,94.43711286465751,132.6114264422665
21,0.18548416266013656,62.20328071713597,87.27007716665048
22,0.3995664489079964,27.92964674909334,39.501071897638674
23,0.7837603204523962,38.2881274760945,54.38713878698469
24,0.34418066549839044,86.47615153351855,121.41079281242435
25,0.7032987935244563,91.84201650319,129.28212189799044
26,0.13368143934069843,63.635365339936435,89.22319291525172
27,0.7146307872571362,94.18599666833872,132.57502612293132
28,0.8820602438905062,95.1069512641191,134.03179201365722
29,0.3744571558128287,70.67159505662438,99.31469023508697
30,0.44704186648121447,77.15684656320414,108.466627054967
31,0.7150256041191022,78.71784349432079,110.9200064961682
32,0.3315879089463626,40.46989327565409,56.98943849486208
33,0.4132714041943315,79.74081008060037,112.05040551703485
34,0.7793732232941253,74.68655236344392,105.34054653211561
35,0.05207712047673585,69.59653958962872,97.48723254595694
36,0.00481884265328536,51.68928350346695,72.369815747507
37,0.3833817612820065,94.79772736138841,133.10020006722579
38,0.21822341982150362,35.241868041877176,49.55683867844955
39,0.4033948596966811,14.167118861893336,20.23736126634735
40,0.6149018447526503,30.882255949811398,43.850060174488604
41,0.9851513329300212,92.10192754469794,129.92784989550714
42,0.6896468725729835,80.88628603985329,113.93044732836758
43,0.6884453339380778,99.60541953387805,140.13603268136734
44,0.11882972360431465,66.56031489203285,93.3032705724503
45,0.8842906923568299,16.810251147890153,24.418642299403043
46,0.5375140178188617,73.56761534663745,103.53217550311129
47,0.5270260055543254,55.357010204771825,78.02684029223487
48,0.17816630565676794,78.70671726535548,110.36757047715444
49,0.06928329627907492,83.46760845621121,116.92393513497477
50,0.572402555120357,82.82768794535524,116.53116567861768
51,0.3649945481654614,66.79380151901367,93.87631667478459
52,0.7853968944902937,82.54063777404306,116.34228977815057
53,0.49736000285526205,38.42921090920033,54.29825527573572
54,0.17192030782948597,64.29636916449665,90.18683713812479
55,0.41406163406176677,52.16053876133212,73.43881589992672
56,0.28039729790523704,63.87311694992872,89.70276102780545
57,0.09277802762181642,58.578721976276405,82.10298879440879
58,0.10495894444780829,68.53286092808081,96.05096424376093
59,0.9379756881383355,76.62091731866444,108.20725993426855
60,0.5055990933211102,85.21744388947408,119.81002053858482
61,0.2826203660898977,72.16755213414936,101.317193353899
62,0.13098642232848212,9.651994572699197,13.643778824107356
63,0.15643883497036837,30.394610839163615,42.70889400979942
64,0.5535071378171039,89.88358183850616,126.39052171172573
65,0.48122529699049543,61.134811372418774,86.06996121837678
66,0.23946141053960823,58.70734274053804,82.42974124729285
67,0.9680725628880347,70.74356619744866,100.00906523931616
68,0.041793539751922903,4.3566952097497165,6.141166833401526
69,0.4208188812592286,34.69295981723216,48.99096262538425
70,0.10192096008321516,24.808546090242633,34.83388548642289
71,0.2036739773298989,1.378670161285489,2.133812203129583
72,0.5538738919841588,24.533676277920623,34.90102068107303
73,0.6730903307432716,10.037777558361505,14.725978912449376
74,0.996307004748558,88.892516930351,125.44583070723994
75,0.6097374505790237,78.81067247115142,110.944678910191
76,0.4390339690147961,86.88284907896134,122.07502267956067
77,0.5501453005928768,74.2277563945503,104.46900425296329
78,0.5567019360761757,6.961838904571405,10.303276402476142
79,0.8706188601376459,48.433895612316505,68.67807271738074
80,0.26742635842769635,34.243819390597466,48.20877350526415
81,0.21022781082435738,8.577061631183847,12.218114094481741
82,0.5944813074475974,54.995432239890874,77.58808644329481
83,0.7722428898604593,19.281114119805455,27.765802657588093
84,0.6704645768147969,70.54803852916145,99.43771851764082
85,0.009975075463431349,24.963611672997466,34.95903141765988
86,0.5586255616887285,77.50535851584566,109.06612748387265
87,0.6637321933456846,69.37546569341058,97.78938416412048
88,0.7191409669161813,60.417665473002934,85.30387262912029
89,0.002316460530230935,61.581200748408236,86.21599750830175
90,0.2041545878977593,31.494899520698993,44.29701391687635
91,0.7448785137725489,62.57957663692167,88.35628580546289
92,0.6055885610582118,21.189529216927838,30.270929464757184
93,0.03225100520687241,93.50345309437103,130.9370853373263
94,0.665569683619648,79.32186531462399,111.71618112409324
95,0.9502102242305951,28.180407647381745,40.40278093056504
96,0.5200810874156839,94.6968606727947,133.09568602932825
97,0.6652007020010011,92.16689561127593,129.69885455778729
98,0.4634300584466945,37.7970180473345,53.37925532471499
99,0.462704511490174,0.6799263145177536,1.4146013518150289
100,0.7811075291393134,21.745895896380684,31.22536178407227
101,0.3021612494560989,43.88265254430757,61.73787481148669
102,0.14105886470763773,21.00134257786115,29.542938473713242
103,0.15660193639449738,39.58931883114961,55.58164830000395
104,0.07499977508957811,74.9993273395123,105.0740580504068
105,0.059221346376979955,28.59163523287854,40.087510672406935
106,0.9618683449153266,0.9194736083875332,2.249131396657873
107,0.29615185698080937,23.233337202185634,32.82282394004069
108,0.6549550593633536,47.072602356510586,66.55659835847818
109,0.6137660267502264,65.807718134386,92.74457141489061
110,0.5563861800293453,15.386524411896751,22.097520356684797
111,0.33502066479119497,89.96180060747909,126.28154151526192
112,0.5805800339371412,92.31810142658432,129.8259220311552
113,0.08955061424435173,65.05475945495007,91.16621385117445
114,0.28084844517821494,44.676145520178146,62.827452173427616
115,0.9344328849224445,82.04002577467132,115.79046896946228
116,0.04974328036878295,14.255090829069406,20.00687044106595
117,0.8967602074319369,80.65104129424509,113.80821801937506
118,0.6631770476646711,88.60690526580798,124.71284441979584
119,0.8168332072782304,27.44063925809146,39.23372816860627
120,0.3569647722527328,48.74963158012676,68.6064489844302
121,0.3114136964429902,18.126113765572793,25.6879729682449
122,0.0056536608048763926,81.90223564076642,114.66878355787786
